STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,30/06/2020,0,",,a",60,",,a",32,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,1/07/2020,0,",,a",66,",,a",39,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,2/07/2020,0.05,",,a",58,",,a",48,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,3/07/2020,0,",,a",52,",,a",44,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,4/07/2020,0.21,",,a",59,",,a",40,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,5/07/2020,0,",,a",58,",,a",46,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,6/07/2020,0,",,a",57,",,a",41,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,7/07/2020,0.01,",,a",55,",,a",45,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,8/07/2020,0.01,",,a",56,",,a",34,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,9/07/2020,0,",,a",63,",,a",32,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,10/07/2020,0,",,a",60,",,a",36,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,11/07/2020,0,",,a",52,",,a",37,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,12/07/2020,0,",,a",58,",,a",40,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,13/07/2020,0,",,a",59,",,a",44,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,14/07/2020,0,",,a",57,",,a",39,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,15/07/2020,0,",,a",56,",,a",43,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,16/07/2020,0.01,",,a",58,",,a",33,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,17/07/2020,0,",,a",53,",,a",31,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,18/07/2020,0,",,a",55,",,a",31,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,19/07/2020,0,",,a",62,",,a",43,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,20/07/2020,0.06,",,a",57,",,a",43,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,21/07/2020,0,",,a",56,",,a",41,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,22/07/2020,0.01,",,a",57,",,a",45,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,23/07/2020,0.09,",,a",54,",,a",44,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,24/07/2020,0,",,a",58,",,a",32,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,25/07/2020,0,",,a",54,",,a",31,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,26/07/2020,0,",,a",54,",,a",36,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,27/07/2020,0,",,a",59,",,a",43,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,28/07/2020,0,",,a",59,",,a",46,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,29/07/2020,0,",,a",62,",,a",41,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,30/07/2020,0.01,",,a",60,",,a",41,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,31/07/2020,0,",,a",59,",,a",33,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,1/08/2020,0,",,a",67,",,a",39,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,2/08/2020,0,",,a",62,",,a",42,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,3/08/2020,0,",,a",60,",,a",39,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,4/08/2020,0.02,",,a",52,",,a",37,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,5/08/2020,0.11,",,a",53,",,a",37,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,6/08/2020,0,",,a",55,",,a",39,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,7/08/2020,0,",,a",53,",,a",41,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,8/08/2020,0.02,",,a",56,",,a",49,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,9/08/2020,0,",,a",59,",,a",46,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,10/08/2020,0,",,a",57,",,a",36,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,11/08/2020,0,",,a",63,",,a",33,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,12/08/2020,0,",,a",64,",,a",47,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,13/08/2020,0.08,",,a",67,",,a",47,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,14/08/2020,0.05,",,a",64,",,a",48,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,15/08/2020,0.02,",,a",61,",,a",42,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,16/08/2020,0,",,a",61,",,a",47,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,17/08/2020,0,",,a",61,",,a",43,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,18/08/2020,0.03,",,a",63,",,a",44,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,19/08/2020,0.12,",,a",56,",,a",47,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,20/08/2020,0.06,",,a",60,",,a",46,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,21/08/2020,0.14,",,a",55,",,a",44,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,22/08/2020,0.15,",,a",54,",,a",41,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,23/08/2020,0.78,",,a",54,",,a",44,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,24/08/2020,0.03,",,a",55,",,a",40,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,25/08/2020,0.06,",,a",58,",,a",39,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,26/08/2020,0,",,a",59,",,a",37,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,27/08/2020,0.01,",,a",69,",,a",44,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,28/08/2020,0.06,",,a",64,",,a",41,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,29/08/2020,0,",,a",70,",,a",37,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,30/08/2020,0,",,a",66,",,a",51,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,31/08/2020,0.03,",,a",55,",,a",38,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,1/09/2020,0,",,a",62,",,a",34,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,2/09/2020,0,",,a",71,",,a",43,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,3/09/2020,0,",,a",66,",,a",47,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,4/09/2020,0.02,",,a",61,",,a",42,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,5/09/2020,0,",,a",64,",,a",47,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,6/09/2020,0,",,a",69,",,a",34,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,7/09/2020,0,",,a",75,",,a",48,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,8/09/2020,0,",,a",69,",,a",61,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,9/09/2020,0.01,",,a",59,",,a",39,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,10/09/2020,0,",,a",65,",,a",43,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,11/09/2020,0,",,a",68,",,a",45,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,12/09/2020,0.43,",,a",58,",,a",54,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,13/09/2020,1.46,",,a",63,",,a",51,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,14/09/2020,0,",,a",63,",,a",48,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,15/09/2020,0,",,a",63,",,a",40,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,16/09/2020,0,",,a",73,",,a",38,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,17/09/2020,0.2,",,a",57,",,a",49,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,18/09/2020,0.02,",,a",63,",,a",49,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,19/09/2020,0.01,",,a",79,",,a",49,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,20/09/2020,0,",,a",72,",,a",60,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,21/09/2020,0.19,",,a",69,",,a",55,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,22/09/2020,0.01,",,a",65,",,a",50,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,23/09/2020,0.02,",,a",60,",,a",50,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,24/09/2020,0.08,",,a",59,",,a",42,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,25/09/2020,0.08,",,a",52,",,a",42,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,26/09/2020,0.43,",,a",58,",,a",39,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,27/09/2020,0.03,",,a",57,",,a",43,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,28/09/2020,0,",,a",57,",,a",36,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,29/09/2020,0,",,a",70,",,a",34,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,30/09/2020,0.03,",,a",67,",,a",52,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,1/10/2020,0.08,",,a",71,",,a",45,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,2/10/2020,0,",,a",83,",,a",46,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,3/10/2020,0,",,a",85,",,a",61,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,4/10/2020,0,",,a",81,",,a",52,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,5/10/2020,0.39,",,a",58,",,a",47,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,6/10/2020,0.02,",,a",54,",,a",47,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,7/10/2020,0.06,",,a",59,",,a",48,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,8/10/2020,0.52,",,a",63,",,a",51,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,9/10/2020,0.08,",,a",61,",,a",50,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,10/10/2020,0,",,a",68,",,a",45,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,11/10/2020,0,",,a",62,",,a",48,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,12/10/2020,0,",,a",79,",,a",37,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,13/10/2020,0,",,a",62,",,a",54,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,14/10/2020,0,",,a",73,",,a",49,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,15/10/2020,0,",,a",74,",,a",56,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,16/10/2020,0.02,",,a",62,",,a",45,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,17/10/2020,0.25,",,a",64,",,a",54,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,18/10/2020,0.01,",,a",60,",,a",49,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,19/10/2020,0,",,a",60,",,a",43,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,20/10/2020,0.01,",,a",61,",,a",40,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,21/10/2020,0,",,a",64,",,a",43,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,22/10/2020,0,",,a",65,",,a",46,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,23/10/2020,0.01,",,a",68,",,a",52,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,24/10/2020,1,",,a",60,",,a",53,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,25/10/2020,0.08,",,a",58,",,a",46,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,26/10/2020,0.01,",,a",64,",,a",49,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,27/10/2020,0,",,a",65,",,a",52,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,28/10/2020,0,",,a",69,",,a",54,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,29/10/2020,0,",,a",71,",,a",47,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,30/10/2020,0,",,a",67,",,a",53,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,31/10/2020,0,",,a",64,",,a",55,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,1/11/2020,0,",,a",65,",,a",52,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,2/11/2020,0,",,a",80,",,a",43,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,3/11/2020,0,",,a",89,",,a",49,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,4/11/2020,0,",,a",70,",,a",66,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,5/11/2020,0.13,",,a",61,",,a",46,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,6/11/2020,0.01,",,a",63,",,a",49,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,7/11/2020,0.01,",,a",62,",,a",50,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,8/11/2020,0,",,a",67,",,a",46,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,9/11/2020,0,",,a",86,",,a",45,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,10/11/2020,0,",,a",92,",,a",55,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,11/11/2020,0,",,a",76,",,a",68,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,12/11/2020,0.28,",,a",75,",,a",60,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,13/11/2020,0,",,a",69,",,a",56,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,14/11/2020,0,",,a",73,",,a",54,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,15/11/2020,0,",,a",92,",,a",48,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,16/11/2020,0,",,a",74,",,a",57,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,17/11/2020,0,",,a",71,",,a",49,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,18/11/2020,0,",,a",81,",,a",45,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,19/11/2020,0,",,a",97,",,a",51,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,20/11/2020,0,",,a",71,",,a",57,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,21/11/2020,0,",,a",75,",,a",49,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,22/11/2020,0,",,a",85,",,a",57,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,23/11/2020,2.13,",,a",69,",,a",61,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,24/11/2020,0.09,",,a",67,",,a",50,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,25/11/2020,0,",,a",88,",,a",52,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,26/11/2020,0,",,a",67,",,a",57,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,27/11/2020,0,",,a",96,",,a",46,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,28/11/2020,0,",,a",76,",,a",60,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,29/11/2020,0.27,",,a",67,",,a",56,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,30/11/2020,0.01,",,a",76,",,a",52,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,1/12/2020,0,",,a",80,",,a",61,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,2/12/2020,0,",,a",67,",,a",49,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,3/12/2020,0,",,a",73,",,a",46,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,4/12/2020,0,",,a",74,",,a",46,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,5/12/2020,0,",,a",81,",,a",54,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,6/12/2020,0.12,",,a",69,",,a",53,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,7/12/2020,0.01,",,a",64,",,a",51,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,8/12/2020,0.02,",,a",64,",,a",48,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,9/12/2020,0,",,a",75,",,a",49,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,10/12/2020,0,",,a",66,",,a",55,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,11/12/2020,0,",,a",69,",,a",51,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,12/12/2020,0,",,a",80,",,a",49,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,13/12/2020,0,",,a",90,",,a",54,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,14/12/2020,0,",,a",96,",,a",56,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,15/12/2020,0,",,a",87,",,a",64,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,16/12/2020,0,",,a",72,",,a",59,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,17/12/2020,0,",,a",84,",,a",62,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,18/12/2020,0.03,",,a",69,",,a",54,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,19/12/2020,0,",,a",68,",,a",47,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,20/12/2020,0,",,a",68,",,a",45,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,21/12/2020,0,",,a",69,",,a",47,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,22/12/2020,0.8,",,a",67,",,a",56,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,23/12/2020,0.4,",,a",66,",,a",52,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,24/12/2020,0,",,a",67,",,a",54,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,25/12/2020,0,",,a",66,",,a",50,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,26/12/2020,0,",,a",79,",,a",49,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,27/12/2020,0,",,a",90,",,a",58,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,28/12/2020,0.09,",,a",65,",,a",45,",,a"
ASN00087113,"AVALON AIRPORT, AS",-38.0287,144.4783,10.6,29/12/2020,0,",,a",71,",,a",44,",,a"
